# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 24 01:32:12 2021
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
GJ 436 b,1.3810,,0.700600,0.006200,-0.006200,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4000,,0.703600,0.007700,-0.007700,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4190,,0.707200,0.009200,-0.009200,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4380,,0.703000,0.008800,-0.008800,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4560,,0.704400,0.008600,-0.008600,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4750,,0.694800,0.008300,-0.008300,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.4940,,0.700800,0.008800,-0.008800,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.5130,,0.705700,0.009500,-0.009500,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.5320,,0.702200,0.009000,-0.009000,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.5510,,0.701800,0.008600,-0.008600,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.5700,,0.701000,0.007800,-0.007800,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.5880,,0.695900,0.008100,-0.008100,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.6070,,0.699400,0.007800,-0.007800,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.6260,,0.698400,0.007400,-0.007400,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 436 b,1.6450,,0.691600,0.010400,-0.010400,0,,,,,,,,,2456226.691310,0.000110,-0.000110,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Natur.505...66K/abstract target=ref> Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1214 b,0.8100,,,,,,,,,,0.12038,0.00130,-0.00130,0,2455426.422923,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8550,,,,,,,,,,0.11042,0.00140,-0.00140,0,2455350.563492,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8770,,,,,,,,,,0.11843,0.00250,-0.00250,0,2455437.487593,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8770,,,,,,,,,,0.11754,0.00160,-0.00160,0,2455723.539027,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8784,,,,,,,,,,0.11724,0.00200,-0.00200,0,2455399.556041,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8835,,,,,,,,,,0.11556,0.00320,-0.00320,0,2455437.487593,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8835,,,,,,,,,,0.11791,0.00160,-0.00160,0,2455723.539027,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,0.8850,,,,,,,,,,0.11595,0.00240,-0.00240,0,2455399.556041,0.000320,-0.000320,0,<a refstr=WILSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.438.2395W/abstract target=ref> Wilson et al. 2014</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
GJ 1214 b,3.6000,,,,,,0.257,0.005,-0.005,0,0.11638,0.00037,-0.00037,0,2454980.749000,0.000100,-0.000100,0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..21G/abstract target=ref> Gillon et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
GJ 1214 b,4.5000,,,,,,0.258,0.005,-0.005,0,0.11694,0.00017,-0.00017,0,2454980.749000,0.000100,-0.000100,0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..21G/abstract target=ref> Gillon et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HAT-P-12 b,1.1080,,,,,,,,,,0.13788,0.00170,-0.00170,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.1320,,,,,,,,,,0.13708,0.00160,-0.00160,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.1550,,,,,,,,,,0.13737,0.00140,-0.00140,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.1790,,,,,,,,,,0.13824,0.00150,-0.00150,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.2020,,,,,,,,,,0.13921,0.00140,-0.00140,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.2260,,,,,,,,,,0.13671,0.00110,-0.00110,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.2500,,,,,,,,,,0.13572,0.00110,-0.00110,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.2730,,,,,,,,,,0.13755,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.2970,,,,,,,,,,0.13874,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.3200,,,,,,,,,,0.13646,0.00130,-0.00130,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.3440,,,,,,,,,,0.13744,0.00130,-0.00130,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.3670,,,,,,,,,,0.13689,0.00130,-0.00130,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.3910,,,,,,,,,,0.13820,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.4140,,,,,,,,,,0.13733,0.00110,-0.00110,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.4380,,,,,,,,,,0.13737,0.00100,-0.00100,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.4620,,,,,,,,,,0.13914,0.00130,-0.00130,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.4850,,,,,,,,,,0.13704,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.5090,,,,,,,,,,0.13439,0.00110,-0.00110,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.5320,,,,,,,,,,0.13431,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.5560,,,,,,,,,,0.13494,0.00110,-0.00110,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.5790,,,,,,,,,,0.13612,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.6030,,,,,,,,,,0.13835,0.00120,-0.00120,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-12 b,1.6270,,,,,,,,,,0.13620,0.00130,-0.00130,0,,,,,<a refstr=LINE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..183L/abstract target=ref> Line et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-16 b,0.3600,0.1140,,,,,,,,,0.10586,0.00088,-0.00088,0,2456290.657790,0.000490,-0.000490,0,<a refstr=PEARSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014NewA...27..102P/abstract target=ref> Pearson et al. 2014</a>,Steward Observatory's 1.5 meter Kuiper Telescope,Mont4k CCD
HD 97658 b,1.1320,0.0190,0.092600,0.002300,-0.002300,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.1510,0.0180,0.091100,0.002900,-0.002900,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.1700,0.0210,0.093000,0.001900,-0.001900,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.1880,0.0180,0.092700,0.001700,-0.001700,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.2070,0.0190,0.092400,0.001800,-0.001800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.2260,0.0190,0.091100,0.001700,-0.001700,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.2450,0.0190,0.090600,0.001800,-0.001800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.2640,0.0190,0.094900,0.001600,-0.001600,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.2830,0.0190,0.096500,0.001700,-0.001700,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3010,0.0180,0.096700,0.001800,-0.001800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3200,0.0190,0.096000,0.001900,-0.001900,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3390,0.0190,0.094700,0.002200,-0.002200,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3580,0.0190,0.094500,0.002300,-0.002300,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3770,0.0190,0.093200,0.002600,-0.002600,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.3960,0.0190,0.092300,0.001800,-0.001800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.4150,0.0190,0.092600,0.002800,-0.002800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.4330,0.0180,0.098400,0.002400,-0.002400,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.4520,0.0190,0.094800,0.002200,-0.002200,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.4710,0.0190,0.096600,0.002000,-0.002000,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.4900,0.0190,0.094900,0.002000,-0.002000,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.5090,0.0190,0.096900,0.002400,-0.002400,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.5280,0.0190,0.097500,0.001900,-0.001900,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.5460,0.0180,0.095200,0.001800,-0.001800,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.5650,0.0190,0.094300,0.002500,-0.002500,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.5840,0.1140,0.097000,0.002100,-0.002100,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.6030,0.1140,0.098100,0.002000,-0.002000,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.6220,0.1140,0.097500,0.002000,-0.002000,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 97658 b,1.1410,0.1140,0.096500,0.002600,-0.002600,0,,,,,,,,,2456665.466780,0.000320,-0.000320,0,<a refstr=KNUTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...794..155K/abstract target=ref>Knutson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-6 b,0.6700,0.3800,,,,,,,,,0.14040,0.00100,-0.00100,0,2455473.653650,0.000160,-0.000160,0,<a refstr=JORD_AACUTE_N_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..184J/abstract target=ref> Jordan et al. 2013</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
WASP-6 b,0.4823,0.2090,,,,,,,,,0.14300,0.00190,-0.00220,0,2455473.653650,0.000160,-0.000160,0,<a refstr=JORD_AACUTE_N_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..184J/abstract target=ref> Jordan et al. 2013</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
WASP-6 b,0.5031,0.1880,,,,,,,,,0.13750,0.00160,-0.00170,0,2455473.653650,0.000160,-0.000160,0,<a refstr=JORD_AACUTE_N_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..184J/abstract target=ref> Jordan et al. 2013</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
WASP-6 b,0.5201,0.1730,,,,,,,,,0.14060,0.00150,-0.00160,0,2455473.653650,0.000160,-0.000160,0,<a refstr=JORD_AACUTE_N_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778..184J/abstract target=ref> Jordan et al. 2013</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
